_id,conversation_id,created_at,scheduled_at,completed_at,status,type,duration_minutes,rating
2222,7051,2024-05-05 05:34:16,2024-05-31 05:34:16,2024-05-31 06:06:16,completed,Video,51,4
2223,7053,2024-06-17 21:42:05,2024-06-30 21:42:05,2024-06-30 22:19:05,completed,video,31,5
2224,7054,2024-06-08 21:13:10,2024-07-03 21:13:10,2024-07-03 21:53:10,completed,video,51,4
2225,7062,2024-04-10 04:31:58,2024-05-01 04:31:58,2024-05-01 05:21:58,completed,video,60,4
2226,7065,2024-08-04 08:07:52,2024-08-31 08:07:52,2024-08-31 09:24:52,completed,Video,42,5
2227,7067,2024-05-28 18:56:17,2024-06-08 18:56:17,,cancelled,Video,24,
2228,7075,2024-08-18 00:47:29,2024-09-15 00:47:29,2024-09-15 01:25:29,completed,video,42,4
2229,7076,2024-10-11 13:56:49,2024-11-04 13:56:49,2024-11-04 15:00:49,completed,Video,56,3
2230,7080,2024-12-26 14:18:03,2025-01-12 14:18:03,2025-01-12 15:15:03,completed,in_person,24,4
2231,7091,2024-07-25 10:38:02,2024-07-29 10:38:02,,cancelled,in_person,32,
2232,7095,2024-01-24 18:49:05,2024-02-06 18:49:05,2024-02-06 19:59:05,completed,phone,49,5
2233,7098,2024-03-24 01:34:08,2024-04-23 01:34:08,2024-04-23 02:31:08,completed,video,35,4
2234,7102,2024-01-26 14:34:17,2024-02-23 14:34:17,2024-02-23 15:29:17,completed,Video,28,3
2235,7108,2024-10-02 19:49:56,2024-10-30 19:49:56,,no_show,video,47,
2236,7112,2024-01-28 23:17:50,2024-02-11 23:17:50,,cancelled,in_person,54,
2237,7121,2024-12-10 13:10:28,2025-01-02 13:10:28,2025-01-02 13:40:28,completed,video,20,4
2238,7125,2024-11-21 00:15:33,2024-12-16 00:15:33,,no_show,in_person,36,
2239,7126,2024-12-02 15:13:48,2024-12-19 15:13:48,2024-12-19 16:29:48,completed,video,21,5
2240,7131,2024-05-01 23:15:16,2024-05-12 23:15:16,,cancelled,Video,34,
2241,7132,2024-08-18 13:44:08,2024-09-12 13:44:08,,cancelled,Video,29,
2242,7134,2024-10-19 05:01:27,2024-10-27 05:01:27,2024-10-27 05:33:27,completed,video,41,4
2243,7137,2024-02-14 07:26:01,2024-02-29 07:26:01,2024-02-29 08:22:01,completed,in_person,25,3
2244,7138,2024-03-19 12:39:21,2024-04-09 12:39:21,2024-04-09 13:10:21,completed,phone,58,3
2245,7141,2024-12-28 19:40:26,2025-01-10 19:40:26,2025-01-10 20:56:26,completed,phone,51,4
2246,7143,2024-05-28 20:36:07,2024-06-04 20:36:07,2024-06-04 21:19:07,completed,phone,52,5
2247,7147,2024-12-26 04:18:02,2025-01-14 04:18:02,2025-01-14 05:12:02,completed,Video,25,5
2248,7150,2024-04-30 01:09:06,2024-05-12 01:09:06,2024-05-12 01:42:06,completed,video,52,4
2249,7151,2024-12-30 06:43:18,2025-01-15 06:43:18,,cancelled,in_person,41,
2250,7152,2024-09-10 18:53:59,2024-10-03 18:53:59,2024-10-03 19:55:59,completed,Video,55,4
2251,7153,2024-04-30 06:20:55,2024-05-07 06:20:55,2024-05-07 07:32:55,completed,phone,37,4
2252,7154,2024-09-14 09:52:46,2024-10-02 09:52:46,,no_show,phone,21,
2253,7156,2024-01-09 23:52:20,2024-01-27 23:52:20,2024-01-28 00:54:20,completed,phone,39,4
2254,7163,2024-04-15 16:53:09,2024-04-26 16:53:09,2024-04-26 17:27:09,completed,in_person,48,4
2255,7167,2024-08-11 18:19:34,2024-08-13 18:19:34,2024-08-13 19:01:34,completed,in_person,22,3
2256,7168,2024-08-30 00:16:52,2024-09-25 00:16:52,,cancelled,in_person,25,
2257,7170,2024-08-30 12:25:50,2024-09-02 12:25:50,2024-09-02 13:29:50,completed,Video,44,4
2258,7174,2024-09-05 20:24:19,2024-09-30 20:24:19,,no_show,video,47,
2259,7177,2025-01-29 22:45:33,2025-02-18 22:45:33,,cancelled,video,59,
2260,7179,2024-08-20 21:25:35,2024-09-17 21:25:35,,cancelled,video,55,
2261,7180,2025-01-02 16:05:21,2025-01-21 16:05:21,2025-01-21 16:40:21,completed,video,50,5
2262,7181,2024-08-17 13:53:49,2024-08-31 13:53:49,2024-08-31 14:46:49,completed,Video,21,4
2263,7182,2024-07-10 12:23:18,2024-07-21 12:23:18,2024-07-21 13:05:18,completed,in_person,32,5
2264,7183,2024-02-11 01:33:45,2024-02-20 01:33:45,2024-02-20 03:03:45,completed,Video,52,5
2265,7185,2024-12-03 09:37:16,2024-12-22 09:37:16,2024-12-22 10:50:16,completed,in_person,27,4
2266,7189,2024-10-22 00:42:51,2024-10-31 00:42:51,,no_show,phone,57,
2267,7193,2024-02-03 19:20:07,2024-02-04 19:20:07,2024-02-04 20:42:07,completed,Video,41,5
2268,7197,2024-03-21 21:32:59,2024-04-16 21:32:59,,cancelled,video,55,
2269,7199,2024-06-18 00:28:53,2024-07-09 00:28:53,,no_show,Video,36,
2270,7205,2024-08-11 12:24:51,2024-08-19 12:24:51,2024-08-19 13:29:51,completed,Video,25,3
2271,7209,2024-03-25 19:32:06,2024-03-31 19:32:06,,no_show,in_person,52,
2272,7211,2024-06-26 13:04:23,2024-07-12 13:04:23,2024-07-12 14:17:23,completed,Video,28,3
2273,7217,2024-08-16 01:22:13,2024-09-01 01:22:13,2024-09-01 01:58:13,completed,video,20,4
2274,7218,2024-03-03 17:38:28,2024-03-05 17:38:28,2024-03-05 19:06:28,completed,in_person,34,4
2275,7219,2025-01-26 23:11:23,2025-02-11 23:11:23,2025-02-12 00:10:23,completed,phone,26,3
2276,7220,2024-01-13 08:33:02,2024-02-02 08:33:02,2024-02-02 09:20:02,completed,video,21,4
2277,7222,2024-01-30 09:46:52,2024-01-31 09:46:52,,cancelled,video,34,
2278,7226,2024-05-21 19:10:20,2024-05-25 19:10:20,2024-05-25 20:15:20,completed,video,36,5
2279,7228,2024-12-20 19:29:31,2025-01-13 19:29:31,,cancelled,Video,56,
2280,7238,2024-10-03 21:09:01,2024-10-24 21:09:01,2024-10-24 22:05:01,completed,phone,40,3
2281,7240,2024-05-31 02:35:21,2024-06-30 02:35:21,,cancelled,phone,47,
2282,7244,2024-06-25 21:17:38,2024-07-13 21:17:38,,cancelled,Video,33,
2283,7249,2024-01-21 19:35:41,2024-01-23 19:35:41,,no_show,video,38,
2284,7250,2024-01-15 09:33:38,2024-02-08 09:33:38,,no_show,video,58,
2285,7258,2024-10-07 05:23:50,2024-10-31 05:23:50,2024-10-31 06:20:50,completed,video,56,4
2286,7259,2024-06-02 13:24:33,2024-06-23 13:24:33,,cancelled,in_person,54,
2287,7261,2024-08-09 19:40:39,2024-08-22 19:40:39,2024-08-22 20:49:39,completed,video,44,5
2288,7263,2024-02-06 13:37:20,2024-02-25 13:37:20,,cancelled,in_person,48,
2289,7266,2024-09-19 14:20:59,2024-10-10 14:20:59,2024-10-10 15:40:59,completed,in_person,42,4
2290,7267,2024-03-16 07:34:38,2024-04-14 07:34:38,,cancelled,in_person,43,
2291,7270,2024-04-09 08:54:03,2024-04-20 08:54:03,2024-04-20 10:22:03,completed,in_person,51,5
2292,7272,2024-04-14 08:09:25,2024-05-06 08:09:25,,cancelled,video,22,
2293,7274,2024-09-08 14:54:57,2024-10-02 14:54:57,,cancelled,Video,32,
2294,7275,2024-11-07 18:00:21,2024-11-15 18:00:21,,cancelled,Video,34,
2295,7285,2024-03-12 04:26:36,2024-03-14 04:26:36,2024-03-14 05:37:36,completed,phone,36,3
2296,7287,2024-06-17 06:12:27,2024-07-11 06:12:27,,cancelled,Video,25,
2297,7292,2024-01-03 03:07:56,2024-01-04 03:07:56,2024-01-04 04:09:56,completed,in_person,55,3
2298,7301,2024-07-12 12:49:47,2024-08-08 12:49:47,2024-08-08 14:08:47,completed,in_person,45,4
2299,7303,2024-09-19 00:27:34,2024-10-06 00:27:34,2024-10-06 01:10:34,completed,in_person,22,4
2300,7310,2024-07-29 23:43:05,2024-08-03 23:43:05,2024-08-04 00:55:05,completed,video,42,3
2301,7315,2024-11-27 00:45:40,2024-12-13 00:45:40,2024-12-13 02:09:40,completed,in_person,20,4
2302,7316,2024-10-20 01:53:21,2024-11-18 01:53:21,2024-11-18 03:10:21,completed,in_person,51,4
2303,7325,2025-01-24 14:22:25,2025-02-07 14:22:25,2025-02-07 15:42:25,completed,video,59,4
2304,7326,2024-04-25 22:02:55,2024-05-09 22:02:55,,no_show,in_person,49,
2305,7328,2025-01-14 20:13:57,2025-02-03 20:13:57,2025-02-03 21:18:57,completed,in_person,23,4
2306,7329,2024-02-19 08:05:44,2024-03-13 08:05:44,2024-03-13 09:29:44,completed,video,43,2
2307,7332,2024-05-13 14:46:55,2024-05-16 14:46:55,2024-05-16 15:55:55,completed,video,52,5
2308,7334,2024-05-03 15:59:02,2024-05-04 15:59:02,2024-05-04 16:50:02,completed,Video,22,4
2309,7335,2024-01-19 11:51:29,2024-01-22 11:51:29,,no_show,video,29,
2310,7336,2024-04-05 11:27:44,2024-04-13 11:27:44,2024-04-13 12:32:44,completed,in_person,22,5
2311,7337,2024-01-06 05:17:15,2024-01-13 05:17:15,,no_show,in_person,26,
2312,7341,2024-10-22 01:17:58,2024-11-07 01:17:58,,cancelled,phone,25,
2313,7342,2024-11-20 10:18:05,2024-12-17 10:18:05,,no_show,phone,39,
2314,7347,2024-10-25 22:26:19,2024-11-05 22:26:19,2024-11-05 23:00:19,completed,in_person,39,4
2315,7349,2024-01-07 12:58:20,2024-01-28 12:58:20,2024-01-28 13:40:20,completed,video,32,5
2316,7350,2024-09-12 15:46:10,2024-09-20 15:46:10,2024-09-20 17:01:10,completed,phone,52,4
2317,7352,2024-10-09 12:55:04,2024-10-24 12:55:04,,no_show,phone,33,
2318,7353,2025-01-19 13:28:49,2025-02-17 13:28:49,,cancelled,video,24,
2319,7355,2024-10-07 01:56:14,2024-10-19 01:56:14,2024-10-19 02:42:14,completed,in_person,21,4
2320,7360,2024-08-03 02:06:07,2024-08-25 02:06:07,2024-08-25 03:08:07,completed,video,33,4
2321,7361,2024-04-18 12:03:33,2024-04-28 12:03:33,,cancelled,Video,37,
2322,7368,2025-01-29 19:35:22,2025-02-10 19:35:22,,no_show,video,36,
2323,7369,2024-10-01 16:21:35,2024-10-13 16:21:35,,cancelled,video,53,
2324,7372,2024-09-22 21:13:14,2024-09-29 21:13:14,2024-09-29 22:21:14,completed,phone,60,5
2325,7374,2024-06-12 23:34:45,2024-07-07 23:34:45,,no_show,Video,49,
2326,7376,2024-03-10 02:56:10,2024-03-30 02:56:10,2024-03-30 03:32:10,completed,Video,47,4
2327,7382,2024-04-19 09:56:28,2024-05-14 09:56:28,2024-05-14 10:27:28,completed,video,56,4
2328,7385,2024-12-01 16:08:21,2024-12-31 16:08:21,2024-12-31 17:02:21,completed,Video,35,4
2329,7388,2024-08-12 13:20:48,2024-08-20 13:20:48,,cancelled,in_person,28,
2330,7389,2024-03-31 19:35:44,2024-04-08 19:35:44,2024-04-08 20:40:44,completed,in_person,43,5
2331,7390,2024-05-28 12:57:32,2024-06-23 12:57:32,2024-06-23 14:11:32,completed,Video,38,3
2332,7396,2024-12-18 18:50:15,2025-01-16 18:50:15,2025-01-16 19:31:15,completed,Video,54,5
2333,7398,2024-02-28 10:25:01,2024-03-29 10:25:01,,no_show,Video,37,
2334,7399,2024-09-24 06:49:36,2024-10-08 06:49:36,2024-10-08 07:24:36,completed,in_person,48,4
2335,7401,2024-03-13 21:29:59,2024-04-01 21:29:59,2024-04-01 22:30:59,completed,video,26,4
2336,7405,2024-10-24 16:30:00,2024-11-01 16:30:00,,no_show,phone,56,
2337,7409,2024-02-17 14:29:48,2024-02-29 14:29:48,2024-02-29 15:26:48,completed,Video,54,4
2338,7417,2024-12-29 13:13:12,2025-01-28 13:13:12,2025-01-28 14:19:12,completed,phone,26,5
2339,7418,2024-05-15 01:32:57,2024-05-30 01:32:57,2024-05-30 02:07:57,completed,in_person,55,5
2340,7422,2024-12-10 17:16:34,2024-12-31 17:16:34,2024-12-31 18:04:34,completed,in_person,55,4
2341,7425,2024-10-29 15:18:07,2024-11-11 15:18:07,2024-11-11 16:19:07,completed,video,33,3
2342,7432,2024-09-05 18:07:49,2024-09-20 18:07:49,,cancelled,Video,30,
2343,7435,2024-02-03 17:03:23,2024-02-09 17:03:23,,cancelled,Video,48,
2344,7439,2024-08-16 13:25:01,2024-08-19 13:25:01,2024-08-19 14:11:01,completed,video,38,4
2345,7441,2024-01-27 02:16:58,2024-02-13 02:16:58,,cancelled,phone,50,
2346,7442,2024-09-02 14:12:54,2024-09-03 14:12:54,2024-09-03 15:11:54,completed,phone,25,4
2347,7445,2024-05-04 13:28:39,2024-05-07 13:28:39,2024-05-07 14:27:39,completed,phone,22,5
2348,7449,2024-04-26 16:47:24,2024-05-15 16:47:24,2024-05-15 17:25:24,completed,phone,39,4
2349,7453,2024-09-10 05:55:06,2024-09-22 05:55:06,2024-09-22 07:25:06,completed,phone,40,4
2350,7457,2024-06-13 10:29:35,2024-06-29 10:29:35,2024-06-29 11:50:35,completed,phone,51,4
2351,7460,2024-10-14 03:15:44,2024-10-25 03:15:44,2024-10-25 03:46:44,completed,in_person,47,5
2352,7463,2024-08-13 23:47:17,2024-09-05 23:47:17,2024-09-06 00:28:17,completed,Video,21,3
2353,7464,2024-08-22 22:51:06,2024-09-13 22:51:06,,cancelled,in_person,27,
2354,7467,2024-06-04 21:14:41,2024-06-20 21:14:41,2024-06-20 22:17:41,completed,phone,57,4
2355,7469,2024-10-11 15:08:23,2024-10-23 15:08:23,2024-10-23 16:11:23,completed,Video,20,4
2356,7472,2024-11-13 04:54:21,2024-11-15 04:54:21,,cancelled,video,52,
2357,7478,2024-04-09 07:53:37,2024-04-15 07:53:37,2024-04-15 08:25:37,completed,Video,42,5
2358,7479,2024-09-14 22:18:40,2024-09-18 22:18:40,2024-09-18 23:33:40,completed,phone,29,5
2359,7481,2024-04-11 07:59:00,2024-04-20 07:59:00,2024-04-20 08:34:00,completed,Video,23,4
2360,7485,2025-01-13 00:33:18,2025-02-10 00:33:18,,no_show,video,30,
2361,7486,2024-04-20 20:55:56,2024-04-21 20:55:56,2024-04-21 22:08:56,completed,Video,30,5
2362,7492,2024-09-09 02:13:11,2024-10-05 02:13:11,2024-10-05 03:15:11,completed,Video,41,3
2363,7496,2024-05-01 00:51:50,2024-05-08 00:51:50,2024-05-08 02:11:50,completed,video,34,4
2364,7497,2024-10-31 13:52:10,2024-11-06 13:52:10,2024-11-06 14:57:10,completed,video,49,4
2365,7498,2024-06-21 10:01:34,2024-06-23 10:01:34,2024-06-23 11:01:34,completed,video,51,5
2366,7500,2024-09-03 05:42:34,2024-10-02 05:42:34,2024-10-02 06:32:34,completed,Video,38,5
2367,7502,2024-09-05 23:20:06,2024-10-04 23:20:06,,no_show,phone,56,
2368,7503,2024-11-27 19:05:38,2024-12-19 19:05:38,2024-12-19 19:55:38,completed,video,42,5
2369,7505,2024-04-23 16:01:42,2024-05-14 16:01:42,,cancelled,in_person,44,
2370,7507,2024-05-03 08:59:05,2024-05-22 08:59:05,2024-05-22 10:14:05,completed,in_person,38,3
2371,7510,2024-08-12 02:08:54,2024-08-27 02:08:54,2024-08-27 03:15:54,completed,video,35,4
2372,7515,2024-11-03 11:16:59,2024-11-26 11:16:59,2024-11-26 12:29:59,completed,video,26,4
2373,7522,2024-08-28 18:43:56,2024-09-02 18:43:56,,no_show,in_person,54,
2374,7534,2024-04-29 01:31:33,2024-05-19 01:31:33,,no_show,phone,51,
2375,7535,2024-04-27 23:40:04,2024-05-16 23:40:04,2024-05-17 00:52:04,completed,in_person,23,3
2376,7536,2024-07-19 06:01:40,2024-07-22 06:01:40,2024-07-22 06:36:40,completed,video,34,3
2377,7537,2024-02-21 16:54:58,2024-02-29 16:54:58,2024-02-29 17:38:58,completed,phone,59,4
2378,7538,2024-05-17 19:35:37,2024-06-07 19:35:37,,no_show,Video,32,
2379,7539,2024-05-22 14:23:02,2024-06-02 14:23:02,,cancelled,video,43,
2380,7540,2024-11-27 05:33:04,2024-12-21 05:33:04,,no_show,in_person,46,
2381,7541,2024-03-28 07:13:48,2024-04-27 07:13:48,2024-04-27 08:25:48,completed,phone,34,5
2382,7544,2024-01-11 16:09:18,2024-01-22 16:09:18,2024-01-22 17:33:18,completed,video,27,4
2383,7552,2024-03-29 05:02:03,2024-04-03 05:02:03,,cancelled,in_person,40,
2384,7553,2024-12-17 05:32:44,2024-12-28 05:32:44,2024-12-28 06:15:44,completed,Video,45,4
2385,7555,2024-02-11 08:15:22,2024-02-29 08:15:22,2024-02-29 08:59:22,completed,video,33,3
2386,7558,2024-03-29 13:42:44,2024-04-23 13:42:44,,cancelled,video,56,
2387,7559,2024-03-28 23:14:38,2024-04-26 23:14:38,2024-04-26 23:50:38,completed,video,46,4
2388,7561,2024-06-15 18:12:15,2024-06-24 18:12:15,,cancelled,Video,30,
2389,7562,2024-06-30 07:34:05,2024-07-25 07:34:05,2024-07-25 09:02:05,completed,phone,25,3
2390,7566,2024-12-05 03:48:04,2024-12-24 03:48:04,2024-12-24 04:59:04,completed,phone,40,3
2391,7568,2024-06-16 01:51:01,2024-06-20 01:51:01,2024-06-20 03:16:01,completed,Video,45,4
2392,7571,2024-12-02 07:49:26,2024-12-23 07:49:26,,cancelled,phone,43,
2393,7573,2024-05-19 10:27:55,2024-06-08 10:27:55,2024-06-08 11:15:55,completed,phone,23,3
2394,7575,2024-05-11 11:42:06,2024-05-14 11:42:06,2024-05-14 12:12:06,completed,in_person,57,5
2395,7576,2024-01-13 05:25:24,2024-02-02 05:25:24,2024-02-02 06:33:24,completed,Video,32,5
2396,7579,2024-01-10 06:18:35,2024-01-23 06:18:35,2024-01-23 07:36:35,completed,Video,44,4
2397,7581,2024-12-13 11:22:15,2025-01-07 11:22:15,,no_show,Video,23,
2398,7583,2024-11-16 16:16:34,2024-12-05 16:16:34,,cancelled,video,47,
2399,7585,2024-12-04 18:41:05,2024-12-06 18:41:05,2024-12-06 19:18:05,completed,video,56,4
2400,7589,2024-09-02 01:13:23,2024-09-28 01:13:23,,no_show,Video,21,
2401,7594,2024-07-06 12:10:15,2024-07-29 12:10:15,2024-07-29 13:14:15,completed,Video,58,4
2402,7595,2024-05-02 10:48:41,2024-05-19 10:48:41,2024-05-19 12:11:41,completed,in_person,44,3
2403,7597,2024-10-24 18:11:36,2024-11-22 18:11:36,2024-11-22 18:56:36,completed,phone,49,5
2404,7602,2024-12-23 23:34:49,2025-01-09 23:34:49,,cancelled,video,50,
2405,7613,2024-09-17 18:53:27,2024-09-24 18:53:27,2024-09-24 20:03:27,completed,video,49,5
2406,7622,2024-04-25 13:14:40,2024-05-15 13:14:40,2024-05-15 13:54:40,completed,in_person,49,4
2407,7627,2024-05-27 17:06:27,2024-06-13 17:06:27,,cancelled,phone,28,
2408,7632,2024-09-08 11:46:37,2024-09-17 11:46:37,,cancelled,Video,42,
2409,7644,2024-07-27 09:29:06,2024-08-16 09:29:06,2024-08-16 10:15:06,completed,video,24,4
2410,7646,2024-11-21 21:43:35,2024-11-30 21:43:35,2024-11-30 23:09:35,completed,video,41,4
2411,7647,2024-10-10 01:36:00,2024-10-31 01:36:00,2024-10-31 03:00:00,completed,in_person,30,4
2412,7650,2024-04-24 09:50:13,2024-04-28 09:50:13,2024-04-28 10:35:13,completed,in_person,33,4
2413,7655,2024-10-21 00:58:14,2024-11-03 00:58:14,2024-11-03 01:53:14,completed,in_person,42,4
2414,7656,2024-10-12 03:00:24,2024-11-09 03:00:24,2024-11-09 03:49:24,completed,Video,20,5
2415,7662,2025-01-20 03:10:21,2025-01-21 03:10:21,2025-01-21 04:37:21,completed,phone,55,4
2416,7663,2024-04-01 20:26:09,2024-04-06 20:26:09,2024-04-06 21:44:09,completed,video,50,4
2417,7667,2024-05-17 19:23:19,2024-06-12 19:23:19,2024-06-12 20:40:19,completed,video,26,3
2418,7668,2024-02-07 20:08:40,2024-02-12 20:08:40,2024-02-12 21:26:40,completed,in_person,46,4
2419,7669,2024-05-13 05:17:43,2024-06-10 05:17:43,,no_show,Video,42,
2420,7670,2024-02-29 04:50:16,2024-03-14 04:50:16,2024-03-14 05:49:16,completed,in_person,31,4
2421,7675,2024-08-16 16:01:11,2024-09-11 16:01:11,,no_show,video,32,
2422,7676,2024-10-29 08:15:59,2024-11-24 08:15:59,2024-11-24 08:53:59,completed,in_person,20,4
2423,7677,2024-11-16 22:59:08,2024-12-13 22:59:08,2024-12-13 23:42:08,completed,Video,28,2
2424,7690,2024-03-03 02:20:43,2024-04-02 02:20:43,,cancelled,phone,34,
2425,7696,2024-07-30 22:03:50,2024-08-13 22:03:50,2024-08-13 23:26:50,completed,in_person,41,4
2426,7697,2025-01-14 07:16:22,2025-01-18 07:16:22,,cancelled,phone,54,
2427,7700,2024-09-17 03:35:06,2024-09-27 03:35:06,2024-09-27 04:12:06,completed,phone,29,4
2428,7706,2024-12-30 07:39:33,2025-01-02 07:39:33,2025-01-02 08:21:33,completed,Video,23,4
2429,7707,2024-02-01 08:23:13,2024-02-06 08:23:13,2024-02-06 09:20:13,completed,video,49,4
2430,7708,2024-08-16 17:31:33,2024-09-02 17:31:33,2024-09-02 18:06:33,completed,phone,41,3
2431,7713,2024-11-21 13:24:23,2024-12-17 13:24:23,,cancelled,video,31,
2432,7718,2024-10-21 21:55:37,2024-11-18 21:55:37,2024-11-18 22:55:37,completed,video,57,4
2433,7722,2024-06-30 20:33:14,2024-07-12 20:33:14,,cancelled,in_person,44,
2434,7727,2024-09-07 16:22:50,2024-10-04 16:22:50,2024-10-04 17:23:50,completed,video,28,4
2435,7728,2024-09-28 21:18:33,2024-10-08 21:18:33,,no_show,in_person,37,
2436,7735,2024-02-10 23:03:29,2024-02-16 23:03:29,2024-02-16 23:33:29,completed,video,28,4
2437,7736,2024-09-16 15:13:49,2024-09-22 15:13:49,2024-09-22 16:11:49,completed,video,45,2
2438,7738,2024-04-10 02:55:22,2024-04-17 02:55:22,2024-04-17 03:37:22,completed,phone,25,3
2439,7741,2025-01-09 10:31:02,2025-02-02 10:31:02,2025-02-02 11:05:02,completed,video,24,4
2440,7744,2024-01-17 21:44:21,2024-02-01 21:44:21,,cancelled,video,59,
2441,7746,2024-06-07 20:01:40,2024-07-01 20:01:40,2024-07-01 21:22:40,completed,in_person,47,5
2442,7748,2025-01-20 06:35:59,2025-02-10 06:35:59,,no_show,video,25,
2443,7753,2024-10-25 17:18:49,2024-10-28 17:18:49,2024-10-28 18:43:49,completed,video,21,3
2444,7757,2024-02-12 02:45:45,2024-02-23 02:45:45,2024-02-23 04:14:45,completed,video,39,4
2445,7761,2024-11-18 17:33:33,2024-12-01 17:33:33,,cancelled,video,21,
2446,7762,2024-11-16 22:31:22,2024-12-13 22:31:22,2024-12-13 23:14:22,completed,in_person,60,3
2447,7764,2024-09-15 16:36:39,2024-10-08 16:36:39,,cancelled,Video,56,
2448,7767,2024-07-19 06:32:33,2024-07-30 06:32:33,,cancelled,Video,39,
2449,7768,2024-03-27 05:55:19,2024-04-14 05:55:19,2024-04-14 07:24:19,completed,video,51,5
2450,7770,2024-10-15 12:35:14,2024-11-11 12:35:14,,cancelled,in_person,42,
2451,7771,2024-04-15 02:03:55,2024-05-11 02:03:55,2024-05-11 02:52:55,completed,Video,56,4
2452,7772,2024-03-04 21:09:28,2024-03-24 21:09:28,,no_show,video,36,
2453,7773,2024-02-24 05:46:55,2024-03-20 05:46:55,2024-03-20 07:11:55,completed,phone,41,4
2454,7774,2024-08-27 14:10:47,2024-09-05 14:10:47,2024-09-05 15:17:47,completed,video,24,4
2455,7775,2024-07-13 11:46:36,2024-08-06 11:46:36,2024-08-06 12:59:36,completed,in_person,54,4
2456,7777,2024-03-23 10:17:15,2024-03-29 10:17:15,2024-03-29 11:00:15,completed,phone,37,4
2457,7783,2024-08-07 22:30:16,2024-08-17 22:30:16,2024-08-17 23:50:16,completed,in_person,59,4
2458,7788,2024-05-20 09:10:33,2024-05-26 09:10:33,2024-05-26 10:03:33,completed,in_person,28,4
2459,7791,2024-09-07 06:44:04,2024-09-20 06:44:04,,cancelled,in_person,24,
2460,7794,2024-04-22 03:25:53,2024-04-30 03:25:53,,no_show,Video,48,
2461,7795,2024-01-24 10:27:08,2024-02-03 10:27:08,2024-02-03 11:04:08,completed,Video,33,4
2462,7797,2024-10-18 19:11:56,2024-10-27 19:11:56,2024-10-27 20:40:56,completed,Video,41,4
2463,7803,2024-09-23 23:15:30,2024-10-07 23:15:30,,cancelled,in_person,60,
2464,7805,2024-02-29 14:07:24,2024-03-20 14:07:24,,no_show,in_person,55,
2465,7806,2024-01-26 04:56:53,2024-02-23 04:56:53,2024-02-23 06:12:53,completed,Video,36,4
2466,7807,2024-08-10 14:21:47,2024-08-23 14:21:47,2024-08-23 15:36:47,completed,in_person,41,4
2467,7812,2024-09-06 08:35:44,2024-09-28 08:35:44,,cancelled,Video,55,
2468,7821,2024-11-23 06:52:07,2024-12-01 06:52:07,2024-12-01 07:41:07,completed,phone,41,5
2469,7822,2024-08-23 04:40:05,2024-08-25 04:40:05,2024-08-25 05:17:05,completed,phone,26,3
2470,7825,2024-11-17 00:51:20,2024-12-04 00:51:20,2024-12-04 02:10:20,completed,in_person,30,4
2471,7826,2024-06-19 04:00:47,2024-07-19 04:00:47,,no_show,in_person,30,
2472,7827,2024-05-25 22:19:52,2024-06-23 22:19:52,,cancelled,phone,34,
2473,7838,2024-06-08 02:58:24,2024-06-23 02:58:24,2024-06-23 04:09:24,completed,video,24,4
2474,7839,2024-05-22 07:08:28,2024-06-04 07:08:28,,cancelled,Video,54,
2475,7843,2024-01-08 18:04:05,2024-01-13 18:04:05,2024-01-13 18:42:05,completed,video,59,4
2476,7848,2024-04-26 10:26:57,2024-05-03 10:26:57,2024-05-03 10:59:57,completed,phone,58,4
2477,7853,2024-01-07 12:35:01,2024-01-26 12:35:01,,cancelled,Video,29,
2478,7855,2024-06-06 20:39:26,2024-07-06 20:39:26,2024-07-06 21:13:26,completed,in_person,47,3
